GUID,GEOGID,GEOGDESC,Reference Geography,ED_GUID,ED_ID_STR,ED_ENGLISH,ED_GAEILGE,ED_OFFICIAL,LEA_GUID,CSO_LEA,LEA_ID,LEA_OFFICIAL,LA_GUID,LOCAL_AUTHORITY,LA_CODE,COUNTY,CONTAE,PROVINCE,NUTS3,NUTS3_NAME,NUTS2,NUTS2_NAME,NUTS1,NUTS1_NAME,Total - Females (Normalisation) ,Total - Males (Normalisation),Total Population (Normalisation),Occupied (Normalisation),Temporarily absent (Normalisation),Unoccupied holiday homes (Normalisation),Other vacant dwellings (Normalisation),Total dwellings (Normalisation),AREA,Area unit of measure,Shape__Area,Shape__Length,GUID,Yes,No,Not stated,Total,ObjectId
2ae19629-1d1d-13a3-e055-000000000001,2ae19629-1d1d-13a3-e055-000000000001,DALKEY HILL,CSO ED-2022,2ae19629-1d1d-13a3-e055-000000000001,267060,DALKEY HILL,CNOC DHEILGINSE,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,824,712,1536,624,29,43,64,760,1213000,Sq Metres,1212966.296875,5690.06587694198,2ae19629-1d1d-13a3-e055-000000000001,626,848,37,1511,438
2ae19629-1d1e-13a3-e055-000000000001,2ae19629-1d1e-13a3-e055-000000000001,DALKEY UPPER,CSO ED-2022,2ae19629-1d1e-13a3-e055-000000000001,267061,DALKEY UPPER,DEILGINIS UACHTARACH,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1126,1018,2144,772,39,11,35,857,584000,Sq Metres,584138.687042236,3090.61758861727,2ae19629-1d1e-13a3-e055-000000000001,1047,1016,30,2093,439
2ae19629-1d1f-13a3-e055-000000000001,2ae19629-1d1f-13a3-e055-000000000001,DALKEY-AVONDALE,CSO ED-2022,2ae19629-1d1f-13a3-e055-000000000001,267062,DALKEY-AVONDALE,DEILGINIS-AVONDALE,Y,d65ef6e7-75e6-49d9-bda9-d4690e8f68dc,KILLINEY-SHANKILL,13260408,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,763,676,1439,528,11,1,19,559,523000,Sq Metres,523468.829742432,3389.09006381349,2ae19629-1d1f-13a3-e055-000000000001,685,695,34,1414,440
2ae19629-1d20-13a3-e055-000000000001,2ae19629-1d20-13a3-e055-000000000001,DALKEY-BULLOCK,CSO ED-2022,2ae19629-1d20-13a3-e055-000000000001,267063,DALKEY-BULLOCK,DEILGINIS-BLÓIC,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,986,816,1802,692,28,23,56,799,571000,Sq Metres,571293.606628418,3766.57223446811,2ae19629-1d20-13a3-e055-000000000001,817,910,36,1763,441
2ae19629-1d21-13a3-e055-000000000001,2ae19629-1d21-13a3-e055-000000000001,BEAUMONT C,CSO ED-2022,2ae19629-1d21-13a3-e055-000000000001,268023,BEAUMONT C,BEAUMONT C,Y,2ae19629-3ef4-13a3-e055-000005200001,ARTANE-WHITEHALL,13260429,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1776,1606,3382,1328,24,0,98,1450,595000,Sq Metres,595078.333557129,3426.41411685038,2ae19629-1d21-13a3-e055-000000000001,1199,1921,161,3281,442
2ae19629-1d22-13a3-e055-000000000001,2ae19629-1d22-13a3-e055-000000000001,BEAUMONT D,CSO ED-2022,2ae19629-1d22-13a3-e055-000000000001,268024,BEAUMONT D,BEAUMONT D,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1056,1029,2085,755,14,0,11,780,467000,Sq Metres,466633.671600342,2761.3634606476,2ae19629-1d22-13a3-e055-000000000001,786,1201,43,2030,443
2ae19629-1d23-13a3-e055-000000000001,2ae19629-1d23-13a3-e055-000000000001,BEAUMONT E,CSO ED-2022,2ae19629-1d23-13a3-e055-000000000001,268025,BEAUMONT E,BEAUMONT E,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,982,959,1941,769,10,2,64,845,315000,Sq Metres,314936.345581055,2708.65661192578,2ae19629-1d23-13a3-e055-000000000001,845,988,49,1882,444
2ae19629-1d24-13a3-e055-000000000001,2ae19629-1d24-13a3-e055-000000000001,BEAUMONT F,CSO ED-2022,2ae19629-1d24-13a3-e055-000000000001,268026,BEAUMONT F,BEAUMONT F,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,2031,1862,3893,1383,18,3,53,1457,543000,Sq Metres,543379.277008057,3538.3350149134,2ae19629-1d24-13a3-e055-000000000001,1617,1982,158,3757,445
2ae19629-1d25-13a3-e055-000000000001,2ae19629-1d25-13a3-e055-000000000001,BOTANIC A,CSO ED-2022,2ae19629-1d25-13a3-e055-000000000001,268027,BOTANIC A,GARRAITHE NA LUS A,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1819,1512,3331,1363,31,5,126,1525,1315000,Sq Metres,1315169.42196655,5069.24583458585,2ae19629-1d25-13a3-e055-000000000001,1348,1529,353,3230,446
2ae19629-1d26-13a3-e055-000000000001,2ae19629-1d26-13a3-e055-000000000001,BOTANIC B,CSO ED-2022,2ae19629-1d26-13a3-e055-000000000001,268028,BOTANIC B,GARRAITHE NA LUS B,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1839,1767,3606,1456,30,5,141,1632,494000,Sq Metres,493752.960144043,3153.45659062604,2ae19629-1d26-13a3-e055-000000000001,1702,1566,243,3511,447
2ae19629-1d27-13a3-e055-000000000001,2ae19629-1d27-13a3-e055-000000000001,BOTANIC C,CSO ED-2022,2ae19629-1d27-13a3-e055-000000000001,268029,BOTANIC C,GARRAITHE NA LUS C,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1219,1143,2362,951,21,1,66,1039,299000,Sq Metres,299190.714141846,2462.5133656626,2ae19629-1d27-13a3-e055-000000000001,907,974,422,2303,448
2ae19629-1d28-13a3-e055-000000000001,2ae19629-1d28-13a3-e055-000000000001,CABRA EAST A,CSO ED-2022,2ae19629-1d28-13a3-e055-000000000001,268030,CABRA EAST A,AN CHABRACH THOIR A,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,2938,2972,5910,2597,39,6,175,2817,1408000,Sq Metres,1408501.7671814,6319.48123656527,2ae19629-1d28-13a3-e055-000000000001,1906,3010,841,5757,449
2ae19629-1d29-13a3-e055-000000000001,2ae19629-1d29-13a3-e055-000000000001,CABRA EAST B,CSO ED-2022,2ae19629-1d29-13a3-e055-000000000001,268031,CABRA EAST B,AN CHABRACH THOIR B,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1935,1811,3746,1536,24,2,115,1677,466000,Sq Metres,465958.579162598,2892.16609500443,2ae19629-1d29-13a3-e055-000000000001,1126,2191,307,3624,450
2ae19629-1d2a-13a3-e055-000000000001,2ae19629-1d2a-13a3-e055-000000000001,CABRA EAST C,CSO ED-2022,2ae19629-1d2a-13a3-e055-000000000001,268032,CABRA EAST C,AN CHABRACH THOIR C,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,2035,2204,4239,1880,42,0,161,2083,457000,Sq Metres,456536.176300049,3793.5845398147,2ae19629-1d2a-13a3-e055-000000000001,1090,2314,720,4124,451
2ae19629-1d2b-13a3-e055-000000000001,2ae19629-1d2b-13a3-e055-000000000001,CABRA WEST A,CSO ED-2022,2ae19629-1d2b-13a3-e055-000000000001,268033,CABRA WEST A,AN CHABRACH THIAR A,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,713,728,1441,542,6,0,24,572,446000,Sq Metres,446417.304382324,3425.1375447119,2ae19629-1d2b-13a3-e055-000000000001,370,964,58,1392,452
2ae19629-1d2c-13a3-e055-000000000001,2ae19629-1d2c-13a3-e055-000000000001,CABRA WEST B,CSO ED-2022,2ae19629-1d2c-13a3-e055-000000000001,268034,CABRA WEST B,AN CHABRACH THIAR B,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1359,1287,2646,1098,6,1,55,1160,453000,Sq Metres,453248.730712891,2878.79256128941,2ae19629-1d2c-13a3-e055-000000000001,581,1778,200,2559,453
2ae19629-1d2d-13a3-e055-000000000001,2ae19629-1d2d-13a3-e055-000000000001,CABRA WEST C,CSO ED-2022,2ae19629-1d2d-13a3-e055-000000000001,268035,CABRA WEST C,AN CHABRACH THIAR C,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1463,1420,2883,1077,22,1,62,1162,574000,Sq Metres,573608.309234619,3207.45704778873,2ae19629-1d2d-13a3-e055-000000000001,732,1863,227,2822,454
2ae19629-1d2e-13a3-e055-000000000001,2ae19629-1d2e-13a3-e055-000000000001,CABRA WEST D,CSO ED-2022,2ae19629-1d2e-13a3-e055-000000000001,268036,CABRA WEST D,AN CHABRACH THIAR D,Y,e19bef46-260c-495d-89f0-3898e2708721,CABRA-GLASNEVIN,13260421,N,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1399,1417,2816,1114,38,4,53,1209,601000,Sq Metres,600643.935760498,3426.38288350042,2ae19629-1d2e-13a3-e055-000000000001,860,1755,130,2745,455
2ae19629-1d2f-13a3-e055-000000000001,2ae19629-1d2f-13a3-e055-000000000001,CHAPELIZOD,CSO ED-2022,2ae19629-1d2f-13a3-e055-000000000001,268037,CHAPELIZOD,SÉIPÉAL IOSÓID,Y,2ae19629-3f58-13a3-e055-000000000001,BALLYFERMOT-DRIMNAGH,13260422,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1774,1623,3397,1498,22,6,71,1597,1167000,Sq Metres,1167337.44824219,5560.87937906234,2ae19629-1d2f-13a3-e055-000000000001,1074,1717,512,3303,456
2ae19629-1d30-13a3-e055-000000000001,2ae19629-1d30-13a3-e055-000000000001,CHERRY ORCHARD A,CSO ED-2022,2ae19629-1d30-13a3-e055-000000000001,268038,CHERRY ORCHARD A,GORT NA SILÍNÍ A,Y,2ae19629-3f58-13a3-e055-000000000001,BALLYFERMOT-DRIMNAGH,13260422,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1303,2162,3465,787,13,0,38,838,982000,Sq Metres,981590.440826416,4389.09105552587,2ae19629-1d30-13a3-e055-000000000001,526,1971,871,3368,457
2ae19629-1d31-13a3-e055-000000000001,2ae19629-1d31-13a3-e055-000000000001,CARNA,CSO ED-2022,2ae19629-1d31-13a3-e055-000000000001,268039,CARNA,CARNA,Y,2ae19629-3f58-13a3-e055-000000000001,BALLYFERMOT-DRIMNAGH,13260422,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1469,1428,2897,1072,6,0,39,1117,572000,Sq Metres,572398.639801025,3468.24769133952,2ae19629-1d31-13a3-e055-000000000001,490,2071,241,2802,458
2ae19629-1d33-13a3-e055-000000000001,2ae19629-1d33-13a3-e055-000000000001,BELTURBET,CSO ED-2022,2ae19629-1d33-13a3-e055-000000000001,027013,BELTURBET,BÉAL TAIRBIRT (UIRBEACH),Y,2ae19629-3f29-13a3-e055-000000000001,CAVAN-BELTURBET,1320400,Y,2ae19629-149d-13a3-e055-000000000001,CAVAN COUNTY COUNCIL,CN,CAVAN,An Cabhán,Ulster,IE041,Border,IE04,Northern and Western,IE0,Ireland,892,867,1759,798,11,19,132,960,4573000,Sq Metres,4573059.23373413,10424.8877166449,2ae19629-1d33-13a3-e055-000000000001,523,1074,91,1688,459
2ae19629-1d37-13a3-e055-000000000001,2ae19629-1d37-13a3-e055-000000000001,DALKEY-COLIEMORE,CSO ED-2022,2ae19629-1d37-13a3-e055-000000000001,267064,DALKEY-COLIEMORE,DEILGINIS-AN CHOILL,N,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,734,620,1354,588,29,24,62,703,593000,Sq Metres,593492.997680664,6349.0721334441,2ae19629-1d37-13a3-e055-000000000001,531,765,30,1326,460
2ae19629-1d3a-13a3-e055-000000000001,2ae19629-1d3a-13a3-e055-000000000001,DUN LAOGHAIRE-EAST CENTRAL,CSO ED-2022,2ae19629-1d3a-13a3-e055-000000000001,267067,DUN LAOGHAIRE-EAST CENTRAL,DÚN LAOGHAIRE LÁIR THOIR,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1389,1215,2604,1034,48,11,152,1245,453000,Sq Metres,452763.288452148,6381.31580110771,2ae19629-1d3a-13a3-e055-000000000001,846,1513,166,2525,461
2ae19629-1d3b-13a3-e055-000000000001,2ae19629-1d3b-13a3-e055-000000000001,DUN LAOGHAIRE-GLASTHULE,CSO ED-2022,2ae19629-1d3b-13a3-e055-000000000001,267068,DUN LAOGHAIRE-GLASTHULE,DÚN LAOGHAIRE-GLAS TUATHAIL,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1606,1376,2982,1140,35,9,97,1281,739000,Sq Metres,738521.556640625,4094.82729928401,2ae19629-1d3b-13a3-e055-000000000001,1264,1549,85,2898,462
2ae19629-1d3c-13a3-e055-000000000001,2ae19629-1d3c-13a3-e055-000000000001,DUN LAOGHAIRE-GLENAGEARY,CSO ED-2022,2ae19629-1d3c-13a3-e055-000000000001,267069,DUN LAOGHAIRE-GLENAGEARY,DÚN LAOGHAIRE-GLEANN NA GCAORACH,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,2344,2172,4516,1680,71,5,55,1811,591000,Sq Metres,590702.505004883,3267.73853422947,2ae19629-1d3c-13a3-e055-000000000001,1454,2765,111,4330,463
2ae19629-1d3d-13a3-e055-000000000001,2ae19629-1d3d-13a3-e055-000000000001,DUN LAOGHAIRE-MONKSTOWN FARM,CSO ED-2022,2ae19629-1d3d-13a3-e055-000000000001,267070,DUN LAOGHAIRE-MONKSTOWN FARM,DÚN LAOGHAIRE-FEIRM BHAILE NA MANACH,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1192,1129,2321,896,18,2,43,959,341000,Sq Metres,341269.717407227,2631.83991426726,2ae19629-1d3d-13a3-e055-000000000001,727,1435,86,2248,464
2ae19629-1d3e-13a3-e055-000000000001,2ae19629-1d3e-13a3-e055-000000000001,DUN LAOGHAIRE-MOUNT TOWN,CSO ED-2022,2ae19629-1d3e-13a3-e055-000000000001,267071,DUN LAOGHAIRE-MOUNT TOWN,DÚN LAOGHAIRE-BAILE AN CHNOIC,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1007,908,1915,694,19,1,29,743,336000,Sq Metres,335743.150970459,2370.07347124721,2ae19629-1d3e-13a3-e055-000000000001,590,1180,68,1838,465
2ae19629-1d3f-13a3-e055-000000000001,2ae19629-1d3f-13a3-e055-000000000001,DUN LAOGHAIRE SALLYNOGGIN EAST,CSO ED-2022,2ae19629-1d3f-13a3-e055-000000000001,267072,DUN LAOGHAIRE SALLYNOGGIN EAST,DÚN LAOGHAIRE-AN NAIGÍN THOIR,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1560,1381,2941,1059,19,1,54,1133,739000,Sq Metres,739158.41317749,3997.64221821002,2ae19629-1d3f-13a3-e055-000000000001,1090,1701,56,2847,466
2ae19629-1d40-13a3-e055-000000000001,2ae19629-1d40-13a3-e055-000000000001,DUN LAOGHAIRE SALLYNOGGIN SOUTH,CSO ED-2022,2ae19629-1d40-13a3-e055-000000000001,267073,DUN LAOGHAIRE SALLYNOGGIN SOUTH,DÚN LAOGHAIRE-AN NAIGÍN THEAS,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,729,705,1434,616,11,2,35,664,410000,Sq Metres,409645.149200439,3388.16659412037,2ae19629-1d40-13a3-e055-000000000001,474,895,31,1400,467
2ae19629-1d41-13a3-e055-000000000001,2ae19629-1d41-13a3-e055-000000000001,DUN LAOGHAIRE-SALLYNOGGIN WEST,CSO ED-2022,2ae19629-1d41-13a3-e055-000000000001,267074,DUN LAOGHAIRE-SALLYNOGGIN WEST,DÚN LAOGHAIRE-AN NAIGÍN THIAR,Y,40aece0e-a19d-4e78-af9d-e129f5557496,DÚN LAOGHAIRE,13260409,N,2ae19629-149f-13a3-e055-000000000001,DUN LAOGHAIRE-RATHDOWN COUNTY COUNCIL,DR,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,2224,2130,4354,1599,50,0,54,1703,613000,Sq Metres,613421.308502197,3519.56320878666,2ae19629-1d41-13a3-e055-000000000001,1239,2877,85,4201,468
2ae19629-1d42-13a3-e055-000000000001,2ae19629-1d42-13a3-e055-000000000001,CHERRY ORCHARD C,CSO ED-2022,2ae19629-1d42-13a3-e055-000000000001,268040,CHERRY ORCHARD C,GORT NA SILÍNÍ C,Y,2ae19629-3f58-13a3-e055-000000000001,BALLYFERMOT-DRIMNAGH,13260422,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,2434,2381,4815,1521,13,0,44,1578,1419000,Sq Metres,1418585.87524414,6370.60036057707,2ae19629-1d42-13a3-e055-000000000001,855,3232,577,4664,469
2ae19629-1d43-13a3-e055-000000000001,2ae19629-1d43-13a3-e055-000000000001,CLONTARF EAST A,CSO ED-2022,2ae19629-1d43-13a3-e055-000000000001,268041,CLONTARF EAST A,CLUAIN TARBH THOIR A,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1867,1759,3626,1361,24,0,93,1478,2122000,Sq Metres,2122279.34991455,6217.44937583419,2ae19629-1d43-13a3-e055-000000000001,1559,1872,60,3491,470
2ae19629-1d44-13a3-e055-000000000001,2ae19629-1d44-13a3-e055-000000000001,CLONTARF EAST B,CSO ED-2022,2ae19629-1d44-13a3-e055-000000000001,268042,CLONTARF EAST B,CLUAIN TARBH THOIR B,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,3720,3484,7204,2744,66,12,282,3104,3481000,Sq Metres,3481122.99728394,18128.137017513,2ae19629-1d44-13a3-e055-000000000001,3540,3129,277,6946,471
2ae19629-1d45-13a3-e055-000000000001,2ae19629-1d45-13a3-e055-000000000001,CLONTARF EAST C,CSO ED-2022,2ae19629-1d45-13a3-e055-000000000001,268043,CLONTARF EAST C,CLUAIN TARBH THOIR C,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1685,1504,3189,1197,34,4,88,1323,828000,Sq Metres,827774.671722412,4195.82078566564,2ae19629-1d45-13a3-e055-000000000001,1633,1393,90,3116,472
2ae19629-1d46-13a3-e055-000000000001,2ae19629-1d46-13a3-e055-000000000001,CLONTARF EAST D,CSO ED-2022,2ae19629-1d46-13a3-e055-000000000001,268044,CLONTARF EAST D,CLUAIN TARBH THOIR D,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1536,1323,2859,1050,25,5,84,1164,627000,Sq Metres,626709.699645996,3500.22090159747,2ae19629-1d46-13a3-e055-000000000001,1466,1176,145,2787,473
2ae19629-1d47-13a3-e055-000000000001,2ae19629-1d47-13a3-e055-000000000001,CLONTARF EAST E,CSO ED-2022,2ae19629-1d47-13a3-e055-000000000001,268045,CLONTARF EAST E,CLUAIN TARBH THOIR E,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,933,815,1748,599,7,1,43,650,407000,Sq Metres,407010.313934326,2902.60265191906,2ae19629-1d47-13a3-e055-000000000001,867,775,59,1701,474
2ae19629-1d48-13a3-e055-000000000001,2ae19629-1d48-13a3-e055-000000000001,CLONTARF WEST A,CSO ED-2022,2ae19629-1d48-13a3-e055-000000000001,268046,CLONTARF WEST A,CLUAIN TARBH THIAR A,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1976,1782,3758,1447,26,1,95,1569,702000,Sq Metres,701964.209014893,3821.75536385271,2ae19629-1d48-13a3-e055-000000000001,1581,1951,105,3637,475
2ae19629-1d49-13a3-e055-000000000001,2ae19629-1d49-13a3-e055-000000000001,CLONTARF WEST B,CSO ED-2022,2ae19629-1d49-13a3-e055-000000000001,268047,CLONTARF WEST B,CLUAIN TARBH THIAR B,Y,2ae19629-3f5d-13a3-e055-000000000001,CLONTARF,13260427,Y,2ae19629-1433-13a3-e055-000000000001,DUBLIN CITY COUNCIL,DC,DUBLIN,Baile Átha Cliath,Leinster,IE061,Dublin,IE06,Eastern and Midland,IE0,Ireland,1265,1130,2395,1022,17,0,57,1096,395000,Sq Metres,394917.929046631,3146.08971968154,2ae19629-1d49-13a3-e055-000000000001,682,1535,85,2302,476
