ed_name,county,all_irish_speakers,never_speaks_irish_outside_education_only,not_stated,speaks_irish_daily,speaks_irish_daily_education_only,speaks_irish_less_often,speaks_irish_weekly,share_daily_of_all,share_daily_education_only_of_all,share_weekly_of_all,share_less_often_of_all,share_never_outside_education_only_of_all,share_not_stated_of_all,share_daily_any_of_all
Ardpatrick,Limerick,169,41,4,1,36,71,16,0.005917159763313609,0.21301775147928995,0.09467455621301775,0.42011834319526625,0.24260355029585798,0.023668639053254437,0.21893491124260356
Ardrahan,Galway County,239,46,5,9,86,73,20,0.03765690376569038,0.3598326359832636,0.08368200836820083,0.3054393305439331,0.19246861924686193,0.02092050209205021,0.39748953974895396
Ards,Donegal,275,51,5,36,70,96,17,0.13090909090909092,0.2545454545454545,0.06181818181818182,0.3490909090909091,0.18545454545454546,0.01818181818181818,0.38545454545454544
Ardsallagh,Tipperary,181,60,3,4,47,61,6,0.022099447513812154,0.2596685082872928,0.03314917127071823,0.3370165745856354,0.3314917127071823,0.016574585635359115,0.281767955801105
Ardskeagh,Cork County,226,54,5,4,94,62,7,0.017699115044247787,0.415929203539823,0.030973451327433628,0.2743362831858407,0.23893805309734514,0.022123893805309734,0.4336283185840708
Ardue,Cavan,295,74,10,3,91,106,11,0.010169491525423728,0.30847457627118646,0.03728813559322034,0.3593220338983051,0.25084745762711863,0.03389830508474576,0.31864406779661014
Argideen,Cork County,179,52,2,2,56,56,11,0.0111731843575419,0.3128491620111732,0.061452513966480445,0.3128491620111732,0.2905027932960894,0.0111731843575419,0.3240223463687151
Arigna/Drumkeeran/Killarga,Leitrim,206,48,5,5,50,87,11,0.024271844660194174,0.24271844660194175,0.05339805825242718,0.4223300970873786,0.23300970873786409,0.024271844660194174,0.2669902912621359
Arklow No. 1 Urban,Wicklow,3497,783,91,104,1245,1078,196,0.02973977695167286,0.3560194452387761,0.0560480411781527,0.30826422647983986,0.22390620531884473,0.026022304832713755,0.38575922219044895
Arklow No. 2 Urban,Wicklow,1062,269,16,29,365,333,50,0.027306967984934087,0.3436911487758945,0.047080979284369114,0.3135593220338983,0.2532956685499058,0.015065913370998116,0.3709981167608286
Arklow Rural,Wicklow,539,146,8,12,168,181,24,0.022263450834879406,0.3116883116883117,0.04452690166975881,0.3358070500927644,0.27087198515769945,0.014842300556586271,0.3339517625231911
Arless,Laois,171,43,5,2,51,60,10,0.011695906432748537,0.2982456140350877,0.05847953216374269,0.3508771929824561,0.25146198830409355,0.029239766081871343,0.30994152046783624
Arran Quay A,Dublin City,476,146,10,19,78,187,36,0.03991596638655462,0.1638655462184874,0.07563025210084033,0.39285714285714285,0.3067226890756303,0.02100840336134454,0.20378151260504201
Arran Quay B,Dublin City,843,261,23,33,109,356,61,0.03914590747330961,0.12930011862396204,0.07236061684460261,0.4223013048635824,0.3096085409252669,0.027283511269276393,0.16844602609727166
Arran Quay C,Dublin City,763,259,25,27,88,307,57,0.035386631716906945,0.11533420707732635,0.07470511140235911,0.40235910878112713,0.3394495412844037,0.0327653997378768,0.15072083879423329
Arran Quay D,Dublin City,752,226,43,27,104,303,49,0.03590425531914894,0.13829787234042554,0.06515957446808511,0.4029255319148936,0.300531914893617,0.057180851063829786,0.17420212765957446
Arran Quay E,Dublin City,1010,301,23,36,146,423,81,0.03564356435643564,0.14455445544554454,0.0801980198019802,0.4188118811881188,0.298019801980198,0.02277227722772277,0.1801980198019802
Artagh North,Roscommon,295,88,7,2,87,89,22,0.006779661016949152,0.29491525423728815,0.07457627118644068,0.3016949152542373,0.2983050847457627,0.023728813559322035,0.3016949152542373
Artagh South,Roscommon,177,64,3,5,30,63,12,0.02824858757062147,0.1694915254237288,0.06779661016949153,0.3559322033898305,0.3615819209039548,0.01694915254237288,0.1977401129943503
Artramon,Wexford,312,79,6,8,107,90,22,0.02564102564102564,0.34294871794871795,0.07051282051282051,0.28846153846153844,0.2532051282051282,0.019230769230769232,0.3685897435897436
Arvagh,Cavan,325,90,11,0,97,108,19,0.0,0.29846153846153844,0.05846153846153846,0.3323076923076923,0.27692307692307694,0.033846153846153845,0.29846153846153844
Ashfield,Cavan,175,54,4,9,55,44,9,0.05142857142857143,0.3142857142857143,0.05142857142857143,0.25142857142857145,0.30857142857142855,0.022857142857142857,0.3657142857142857
Ashtown A,Dublin City,4052,1125,102,109,1052,1445,219,0.02690029615004936,0.2596248766041461,0.05404738400789733,0.356614017769003,0.2776406712734452,0.025172754195459033,0.2865251727541955
Ashtown B,Dublin City,1198,342,32,54,263,444,63,0.045075125208681135,0.21953255425709517,0.052587646076794656,0.37061769616026713,0.2854757929883139,0.02671118530884808,0.2646076794657763
Askeaton East,Limerick,248,59,6,2,67,103,11,0.008064516129032258,0.2701612903225806,0.04435483870967742,0.4153225806451613,0.23790322580645162,0.024193548387096774,0.2782258064516129
Askeaton West,Limerick,429,124,15,9,108,147,26,0.02097902097902098,0.2517482517482518,0.06060606060606061,0.34265734265734266,0.289044289044289,0.03496503496503497,0.2727272727272727
Astee,Kerry,249,64,8,4,53,105,15,0.01606425702811245,0.21285140562248997,0.060240963855421686,0.42168674698795183,0.2570281124497992,0.0321285140562249,0.2289156626506024
Athenry,Galway County,2389,468,65,112,849,720,175,0.04688154039347007,0.3553788195897865,0.07325240686479699,0.301381331100879,0.19589786521557137,0.027208036835496024,0.4022603599832566
Athlacca,Limerick,170,40,3,7,59,49,12,0.041176470588235294,0.34705882352941175,0.07058823529411765,0.28823529411764703,0.23529411764705882,0.01764705882352941,0.38823529411764707
Athleague East,Roscommon,222,65,8,4,60,80,5,0.018018018018018018,0.2702702702702703,0.02252252252252252,0.36036036036036034,0.2927927927927928,0.036036036036036036,0.2882882882882883
Athleague West,Roscommon,213,52,7,4,67,71,12,0.018779342723004695,0.3145539906103286,0.056338028169014086,0.3333333333333333,0.24413145539906103,0.03286384976525822,0.3333333333333333
Athlone East Rural,Westmeath,2405,612,64,49,666,879,135,0.020374220374220375,0.27692307692307694,0.056133056133056136,0.3654885654885655,0.2544698544698545,0.026611226611226613,0.2972972972972973
Athlone East Urban,Westmeath,1198,323,31,35,289,460,60,0.02921535893155259,0.24123539232053423,0.05008347245409015,0.38397328881469117,0.2696160267111853,0.02587646076794658,0.2704507512520868
Athlone West Rural,Roscommon,1750,408,53,18,710,478,83,0.010285714285714285,0.4057142857142857,0.04742857142857143,0.27314285714285713,0.23314285714285715,0.030285714285714287,0.416
Athlone West Urban,Westmeath,818,226,30,24,199,306,33,0.029339853300733496,0.24327628361858192,0.040342298288508556,0.3740831295843521,0.2762836185819071,0.03667481662591687,0.2726161369193154
Athy East Urban,Kildare,1308,306,33,43,397,457,72,0.03287461773700306,0.30351681957186544,0.05504587155963303,0.34938837920489296,0.23394495412844038,0.02522935779816514,0.3363914373088685
Athy Rural,Kildare,1662,383,54,40,624,481,80,0.024067388688327317,0.37545126353790614,0.048134777376654635,0.28941034897713597,0.23044524669073405,0.032490974729241874,0.39951865222623345
Athy West Urban,Kildare,847,185,27,23,328,259,25,0.02715466351829988,0.3872491145218418,0.0295159386068477,0.30578512396694213,0.21841794569067297,0.031877213695395513,0.41440377804014167
Attanagh,Kilkenny,168,39,4,8,50,61,6,0.047619047619047616,0.2976190476190476,0.03571428571428571,0.3630952380952381,0.23214285714285715,0.023809523809523808,0.34523809523809523
Attymass East,Mayo,142,45,8,1,29,51,8,0.007042253521126761,0.20422535211267606,0.056338028169014086,0.3591549295774648,0.31690140845070425,0.056338028169014086,0.2112676056338028
Attymass West,Mayo,90,22,1,0,32,32,3,0.0,0.35555555555555557,0.03333333333333333,0.35555555555555557,0.24444444444444444,0.011111111111111112,0.35555555555555557
Auburn,Westmeath,358,106,7,6,102,115,22,0.01675977653631285,0.2849162011173184,0.061452513966480445,0.32122905027932963,0.29608938547486036,0.019553072625698324,0.3016759776536313
Aughinish,Limerick,103,28,1,2,38,32,2,0.019417475728155338,0.36893203883495146,0.019417475728155338,0.3106796116504854,0.27184466019417475,0.009708737864077669,0.3883495145631068
Aughrim,"Galway County, 067014",581,162,10,13,179,178,39,0.022375215146299483,0.3080895008605852,0.06712564543889846,0.306368330464716,0.27882960413080893,0.01721170395869191,0.3304647160068847
Aughrim,"Galway County, 067015",245,71,6,8,57,90,13,0.0326530612244898,0.23265306122448978,0.053061224489795916,0.3673469387755102,0.2897959183673469,0.024489795918367346,0.2653061224489796
Aughrim,Wicklow,682,154,20,23,252,189,44,0.03372434017595308,0.36950146627565983,0.06451612903225806,0.27712609970674484,0.22580645161290322,0.02932551319648094,0.4032258064516129
Aughrim East,Roscommon,127,40,3,8,27,42,7,0.06299212598425197,0.2125984251968504,0.05511811023622047,0.33070866141732286,0.31496062992125984,0.023622047244094488,0.2755905511811024
Aughrim West,Roscommon,76,11,4,2,31,23,5,0.02631578947368421,0.40789473684210525,0.06578947368421052,0.3026315789473684,0.14473684210526316,0.05263157894736842,0.4342105263157895
Aughris,Sligo,70,16,2,0,27,22,3,0.0,0.38571428571428573,0.04285714285714286,0.3142857142857143,0.22857142857142856,0.02857142857142857,0.38571428571428573
Aughwilliam,Wexford,243,65,5,5,89,66,13,0.0205761316872428,0.3662551440329218,0.053497942386831275,0.2716049382716049,0.2674897119341564,0.0205761316872428,0.3868312757201646
Aultagh,Cork County,172,41,4,2,62,59,4,0.011627906976744186,0.36046511627906974,0.023255813953488372,0.3430232558139535,0.23837209302325582,0.023255813953488372,0.37209302325581395
Ayle,Clare,118,21,2,4,35,46,10,0.03389830508474576,0.2966101694915254,0.0847457627118644,0.3898305084745763,0.17796610169491525,0.01694915254237288,0.3305084745762712
Ayrfield,Dublin City,1719,435,69,61,470,566,118,0.035485747527632346,0.2734147760325771,0.06864456079115765,0.32926119837114604,0.2530541012216405,0.04013961605584642,0.3089005235602094
Baile Chláir,Gaillimh,1129,205,24,52,330,428,90,0.046058458813108945,0.29229406554472986,0.07971656333038087,0.37909654561558903,0.18157661647475642,0.021257750221434897,0.3383525243578388
Baile Mhac Airt,Port Láirge,284,15,5,69,77,78,40,0.24295774647887325,0.2711267605633803,0.14084507042253522,0.2746478873239437,0.0528169014084507,0.017605633802816902,0.5140845070422535
Baile an Bhriotaigh,Cathair na Gaillimhe,316,92,5,21,42,126,30,0.06645569620253164,0.13291139240506328,0.0949367088607595,0.3987341772151899,0.2911392405063291,0.015822784810126583,0.19936708860759494
Baile an Chalaidh,Maigh Eo,173,16,8,32,33,54,30,0.18497109826589594,0.1907514450867052,0.17341040462427745,0.31213872832369943,0.09248554913294797,0.046242774566473986,0.37572254335260113
Baile an Sceilg,Ciarraí,263,23,11,38,44,106,41,0.1444866920152091,0.16730038022813687,0.155893536121673,0.40304182509505704,0.08745247148288973,0.04182509505703422,0.311787072243346
Baile an Teampaill,Gaillimh,762,184,11,29,192,283,63,0.03805774278215223,0.25196850393700787,0.08267716535433071,0.37139107611548555,0.24146981627296588,0.014435695538057743,0.2900262467191601
Baile na Finne,Dún na nGall,215,8,1,69,49,61,27,0.3209302325581395,0.22790697674418606,0.12558139534883722,0.2837209302325581,0.037209302325581395,0.004651162790697674,0.5488372093023256
Baile Átha Buí,An Mhí,958,179,26,81,276,309,87,0.08455114822546973,0.2881002087682672,0.09081419624217119,0.32254697286012524,0.18684759916492694,0.027139874739039668,0.37265135699373697
Baile Óbha,Maigh Eo,139,13,0,11,47,53,15,0.07913669064748201,0.3381294964028777,0.1079136690647482,0.381294964028777,0.09352517985611511,0.0,0.4172661870503597
Bailieborough,Cavan,1161,308,24,9,437,315,68,0.007751937984496124,0.3763996554694229,0.05857019810508183,0.2713178294573643,0.2652885443583118,0.020671834625323,0.384151593453919
Balbriggan Rural,Fingal,6273,1102,145,168,2892,1640,326,0.026781444285031087,0.4610234337637494,0.05196875498166746,0.26143790849673204,0.17567352144109677,0.023114937031723258,0.4878048780487805
Balbriggan Urban,Fingal,2611,617,66,114,910,764,140,0.043661432401378784,0.3485254691689008,0.05361930294906166,0.2926081960934508,0.23630792799693603,0.025277671390271927,0.3921869015702796
Baldoyle,Fingal,2799,766,59,88,836,881,169,0.03143979992854591,0.29867809932118616,0.06037870668095748,0.31475526973919254,0.2736691675598428,0.021078956770275097,0.33011789924973206
Balgriffin,Fingal,1289,305,25,19,477,388,75,0.01474010861132661,0.3700543056633049,0.05818463925523662,0.30100853374709075,0.2366175329712956,0.019394879751745538,0.3847944142746315
Balla,Mayo,701,193,18,24,178,252,36,0.034236804564907276,0.25392296718972895,0.05135520684736091,0.3594864479315264,0.275320970042796,0.025677603423680456,0.28815977175463625
Ballagh,Clare,91,19,1,3,18,42,8,0.03296703296703297,0.1978021978021978,0.08791208791208792,0.46153846153846156,0.2087912087912088,0.01098901098901099,0.23076923076923078
Ballaghaderreen,Roscommon,981,243,32,29,299,320,58,0.029561671763506627,0.30479102956167176,0.059123343527013254,0.32619775739041795,0.24770642201834864,0.0326197757390418,0.3343527013251784
Ballaghameehan,Leitrim,69,25,3,0,15,24,2,0.0,0.21739130434782608,0.028985507246376812,0.34782608695652173,0.36231884057971014,0.043478260869565216,0.21739130434782608
Ballaghmoon,Kildare,91,25,4,1,27,31,3,0.01098901098901099,0.2967032967032967,0.03296703296703297,0.34065934065934067,0.27472527472527475,0.04395604395604396,0.3076923076923077
Balleen,Kilkenny,212,53,4,4,75,59,17,0.018867924528301886,0.35377358490566035,0.08018867924528301,0.2783018867924528,0.25,0.018867924528301886,0.37264150943396224
Ballickmoyler,Laois,330,81,3,10,88,122,26,0.030303030303030304,0.26666666666666666,0.07878787878787878,0.3696969696969697,0.24545454545454545,0.00909090909090909,0.296969696969697
Ballina,Tipperary,1551,419,36,24,486,489,97,0.015473887814313346,0.31334622823984526,0.06254029658284978,0.3152804642166344,0.27014829142488717,0.02321083172147002,0.3288201160541586
Ballina Rural,Mayo,1249,307,34,31,366,432,79,0.024819855884707767,0.2930344275420336,0.0632506004803843,0.3458767013610889,0.24579663730984788,0.02722177742193755,0.3178542834267414
Ballina Urban,Mayo,1239,360,44,36,264,476,59,0.029055690072639227,0.21307506053268765,0.047619047619047616,0.384180790960452,0.29055690072639223,0.03551251008878128,0.24213075060532688
Ballinacarrig,Carlow,504,119,12,8,148,191,26,0.015873015873015872,0.29365079365079366,0.051587301587301584,0.37896825396825395,0.2361111111111111,0.023809523809523808,0.30952380952380953
Ballinaclash,Wicklow,234,48,1,6,78,84,17,0.02564102564102564,0.3333333333333333,0.07264957264957266,0.358974358974359,0.20512820512820512,0.004273504273504274,0.358974358974359
Ballinacor,Wicklow,165,44,5,2,59,47,8,0.012121212121212121,0.3575757575757576,0.048484848484848485,0.28484848484848485,0.26666666666666666,0.030303030303030304,0.3696969696969697
Ballinacurra A,Limerick,1022,259,20,33,273,366,71,0.03228962818003914,0.2671232876712329,0.06947162426614481,0.35812133072407043,0.2534246575342466,0.019569471624266144,0.299412915851272
Ballinacurra B,Limerick,525,137,24,10,113,214,27,0.01904761904761905,0.21523809523809523,0.05142857142857143,0.4076190476190476,0.26095238095238094,0.045714285714285714,0.2342857142857143
Ballinadee,Cork County,266,81,8,8,86,74,9,0.03007518796992481,0.3233082706766917,0.03383458646616541,0.2781954887218045,0.30451127819548873,0.03007518796992481,0.3533834586466165
Ballinafad,Mayo,286,68,4,4,88,107,15,0.013986013986013986,0.3076923076923077,0.05244755244755245,0.3741258741258741,0.23776223776223776,0.013986013986013986,0.32167832167832167
Ballinakill,Laois,317,88,3,3,116,99,8,0.00946372239747634,0.3659305993690852,0.025236593059936908,0.31230283911671924,0.277602523659306,0.00946372239747634,0.3753943217665615
Ballinalack,Westmeath,219,41,34,2,74,64,4,0.0091324200913242,0.3378995433789954,0.0182648401826484,0.2922374429223744,0.1872146118721461,0.1552511415525114,0.3470319634703196
Ballinalee,Longford,216,46,7,2,63,88,10,0.009259259259259259,0.2916666666666667,0.046296296296296294,0.4074074074074074,0.21296296296296297,0.032407407407407406,0.30092592592592593
Ballinamara,Kilkenny,167,45,0,1,56,51,14,0.005988023952095809,0.33532934131736525,0.08383233532934131,0.30538922155688625,0.2694610778443114,0.0,0.3413173652694611
Ballinamore,Leitrim,533,128,17,23,162,174,29,0.043151969981238276,0.30393996247654786,0.054409005628517824,0.32645403377110693,0.2401500938086304,0.03189493433395872,0.34709193245778613
Ballinamore,Mayo,170,40,4,11,38,68,9,0.06470588235294118,0.2235294117647059,0.052941176470588235,0.4,0.23529411764705882,0.023529411764705882,0.28823529411764703
Ballinamuck East,Longford,209,63,3,6,66,59,12,0.028708133971291867,0.3157894736842105,0.05741626794258373,0.2822966507177033,0.3014354066985646,0.014354066985645933,0.3444976076555024
Ballinamuck West,Longford,194,59,13,0,51,64,7,0.0,0.26288659793814434,0.03608247422680412,0.32989690721649484,0.30412371134020616,0.06701030927835051,0.26288659793814434
Ballinascorney,South Dublin,263,55,2,10,93,77,26,0.03802281368821293,0.35361216730038025,0.09885931558935361,0.29277566539923955,0.20912547528517111,0.0076045627376425855,0.3916349809885932
Ballinasloe Rural,Galway County,259,41,7,5,61,127,18,0.019305019305019305,0.23552123552123552,0.0694980694980695,0.49034749034749037,0.1583011583011583,0.02702702702702703,0.2548262548262548
Ballinasloe Urban,Galway County,2477,541,77,65,751,909,134,0.02624142107387969,0.3031893419459023,0.05409769882922891,0.36697618086394834,0.21840936616875253,0.03108599111828825,0.32943076301978197
Ballinastack,Galway County,131,37,8,1,29,48,8,0.007633587786259542,0.22137404580152673,0.061068702290076333,0.366412213740458,0.2824427480916031,0.061068702290076333,0.22900763358778625
Ballincloher,Kerry,204,52,6,6,52,77,11,0.029411764705882353,0.2549019607843137,0.05392156862745098,0.37745098039215685,0.2549019607843137,0.029411764705882353,0.28431372549019607
Ballincollig,Cork City,8897,2192,170,363,2560,3006,606,0.040800269753849615,0.28773743958637743,0.06811284702708778,0.3378666966393166,0.2463751826458357,0.019107564347532878,0.328537709340227
Ballincollig,Cork County,849,228,15,32,233,291,50,0.03769140164899882,0.2744405182567727,0.05889281507656066,0.34275618374558303,0.26855123674911663,0.0176678445229682,0.3121319199057715
Ballincor,Offaly,73,13,1,0,22,32,5,0.0,0.3013698630136986,0.0684931506849315,0.4383561643835616,0.1780821917808219,0.0136986301369863,0.3013698630136986
Ballincrea,Kilkenny,155,41,4,3,48,51,8,0.01935483870967742,0.3096774193548387,0.05161290322580645,0.32903225806451614,0.2645161290322581,0.025806451612903226,0.32903225806451614
Ballindaggan,Wexford,304,83,7,3,111,81,19,0.009868421052631578,0.3651315789473684,0.0625,0.26644736842105265,0.2730263157894737,0.023026315789473683,0.375
Ballinderry,Galway County,231,66,3,8,75,65,14,0.03463203463203463,0.3246753246753247,0.06060606060606061,0.2813852813852814,0.2857142857142857,0.012987012987012988,0.3593073593073593
Ballinderry,Wicklow,229,73,4,6,61,76,9,0.026200873362445413,0.2663755458515284,0.039301310043668124,0.3318777292576419,0.31877729257641924,0.017467248908296942,0.2925764192139738
Ballindine,Mayo,397,119,20,8,105,125,20,0.020151133501259445,0.26448362720403024,0.05037783375314862,0.3148614609571788,0.29974811083123426,0.05037783375314862,0.28463476070528965
Ballinduff,Galway County,339,82,9,8,103,119,18,0.02359882005899705,0.30383480825958703,0.05309734513274336,0.35103244837758113,0.24188790560471976,0.02654867256637168,0.3274336283185841
Ballingarry,Limerick,415,102,10,8,134,138,23,0.01927710843373494,0.3228915662650602,0.05542168674698795,0.3325301204819277,0.2457831325301205,0.024096385542168676,0.3421686746987952
Ballingarry,"Tipperary, 217010",278,90,9,2,83,73,21,0.007194244604316547,0.29856115107913667,0.07553956834532374,0.26258992805755393,0.3237410071942446,0.03237410071942446,0.3057553956834532
